Year,Total,Occupied,Vacant,Rate,Metro
2014,43905,40017,3888,0.088554834,"Logan, UT-ID Metro Area"
2014,55066,47472,7594,0.137907239,"London, KY Micro Area"
2014,89542,78567,10975,0.12256818,"Longview, TX Metro Area"
2014,43506,40036,3470,0.079759114,"Longview, WA Metro Area"
2014,4554759,4287974,266785,0.058572803,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
2014,547269,493973,53296,0.097385381,"Louisville/Jefferson County, KY-IN Metro Area"
2014,126878,115322,11556,0.09107962,"Lubbock, TX Metro Area"
2014,36196,30344,5852,0.161675323,"Lufkin, TX Micro Area"
2014,52284,46484,5800,0.110932599,"Lumberton, NC Micro Area"
2014,114612,98399,16213,0.141459882,"Lynchburg, VA Metro Area"
2014,103088,84688,18400,0.178488282,"Macon, GA Metro Area"
2014,49893,42895,6998,0.140260157,"Madera, CA Metro Area"
2014,275149,259371,15778,0.057343476,"Madison, WI Metro Area"
2014,167428,153482,13946,0.083295506,"Manchester-Nashua, NH Metro Area"
2014,38749,34452,4297,0.110893184,"Manhattan, KS Metro Area"
2014,37182,33272,3910,0.10515841,"Manitowoc, WI Micro Area"
2014,40334,37736,2598,0.064412158,"Mankato-North Mankato, MN Metro Area"
2014,54262,47378,6884,0.126865947,"Mansfield, OH Metro Area"
2014,44554,30183,14371,0.322552408,"Marinette, WI-MI Micro Area"
2014,30287,25600,4687,0.154752864,"Marion, IN Micro Area"
2014,27776,24346,3430,0.123487903,"Marion, OH Micro Area"
2014,34497,26250,8247,0.239064266,"Marquette, MI Micro Area"
2014,28017,22997,5020,0.179176928,"Marshall, TX Micro Area"
2014,33535,27434,6101,0.181929328,"Martinsville, VA Micro Area"
2014,48355,35134,13221,0.273415366,"Mayagüez, PR Metro Area"
2014,261199,226000,35199,0.134759321,"McAllen-Edinburg-Mission, TX Metro Area"
2014,44390,34834,9556,0.21527371,"Meadville, PA Micro Area"
2014,91919,83131,8788,0.095605914,"Medford, OR Metro Area"
2014,564280,493329,70951,0.125737223,"Memphis, TN-MS-AR Metro Area"
2014,84180,79255,4925,0.058505583,"Merced, CA Metro Area"
2014,47749,39485,8264,0.173071687,"Meridian, MS Micro Area"
2014,2496567,2047325,449242,0.179943899,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area"
2014,48758,42068,6690,0.137208253,"Michigan City-La Porte, IN Metro Area"
2014,36273,33579,2694,0.074270118,"Midland, MI Metro Area"
2014,60209,55814,4395,0.072995732,"Midland, TX Metro Area"
2014,671950,626248,45702,0.068013989,"Milwaukee-Waukesha-West Allis, WI Metro Area"
2014,1416988,1337263,79725,0.056263709,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
2014,36404,30112,6292,0.17283815,"Minot, ND Micro Area"
2014,51415,46407,5008,0.097403481,"Missoula, MT Metro Area"
2014,181618,153450,28168,0.155094759,"Mobile, AL Metro Area"
2014,180297,169038,11259,0.062446963,"Modesto, CA Metro Area"
2014,77316,66596,10720,0.138651767,"Monroe, LA Metro Area"
2014,63513,57879,5634,0.088706249,"Monroe, MI Metro Area"
2014,164416,142432,21984,0.133709615,"Montgomery, AL Metro Area"
2014,48897,28773,20124,0.411558991,"Morehead City, NC Micro Area"
2014,59543,49804,9739,0.163562467,"Morgantown, WV Metro Area"
2014,50662,45581,5081,0.100292132,"Morristown, TN Metro Area"
2014,35521,29758,5763,0.162242054,"Moses Lake, WA Micro Area"
2014,33568,27632,5936,0.176835081,"Mount Airy, NC Micro Area"
2014,28690,24999,3691,0.128651098,"Mount Pleasant, MI Micro Area"
2014,51885,45447,6438,0.124082105,"Mount Vernon-Anacortes, WA Metro Area"
2014,52517,45207,7310,0.139193023,"Muncie, IN Metro Area"
2014,73328,64646,8682,0.11839952,"Muskegon, MI Metro Area"
2014,30916,26016,4900,0.158493984,"Muskogee, OK Micro Area"
2014,274528,174999,99529,0.362545897,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area"
2014,27951,24734,3217,0.115094272,"Nacogdoches, TX Micro Area"
2014,55322,50516,4806,0.086873215,"Napa, CA Metro Area"
2014,203099,133162,69937,0.344349307,"Naples-Immokalee-Marco Island, FL Metro Area"
2014,730825,674665,56160,0.076844662,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area"
2014,57975,49335,8640,0.149029754,"New Bern, NC Metro Area"
2014,40729,35935,4794,0.117704829,"New Castle, PA Micro Area"
2014,362307,326050,36257,0.10007259,"New Haven-Milford, CT Metro Area"
2014,553396,474715,78681,0.142178476,"New Orleans-Metairie, LA Metro Area"
2014,39988,37516,2472,0.061818546,"New Philadelphia-Dover, OH Micro Area"
2014,7880970,7152760,728210,0.092401062,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"
2014,76737,62984,13753,0.179222539,"Niles-Benton Harbor, MI Metro Area"
2014,410031,313576,96455,0.235238311,"North Port-Sarasota-Bradenton, FL Metro Area"
2014,33031,27257,5774,0.174805486,"North Wilkesboro, NC Micro Area"
2014,121263,105504,15759,0.1299572,"Norwich-New London, CT Metro Area"
2014,40676,32464,8212,0.201888091,"Oak Harbor, WA Micro Area"
2014,163560,132275,31285,0.191275373,"Ocala, FL Metro Area"
2014,98928,40779,58149,0.587791121,"Ocean City, NJ Metro Area"
2014,56510,50724,5786,0.102388958,"Odessa, TX Metro Area"
2014,212268,199206,13062,0.061535417,"Ogden-Clearfield, UT Metro Area"
2014,52240,40286,11954,0.228828484,"Ogdensburg-Massena, NY Micro Area"
2014,557408,499878,57530,0.103209857,"Oklahoma City, OK Metro Area"
2014,40957,30735,10222,0.249578827,"Olean, NY Micro Area"
2014,111797,103319,8478,0.075833877,"Olympia-Tumwater, WA Metro Area"
2014,374241,346283,27958,0.074705871,"Omaha-Council Bluffs, NE-IA Metro Area"
2014,36154,28739,7415,0.205094872,"Opelousas, LA Micro Area"
2014,42190,31350,10840,0.256932922,"Orangeburg, SC Micro Area"
2014,974694,800299,174395,0.178922821,"Orlando-Kissimmee-Sanford, FL Metro Area"
2014,74207,69417,4790,0.064549167,"Oshkosh-Neenah, WI Metro Area"
2014,68804,59853,8951,0.130094181,"Ottawa-Peru, IL Micro Area"
2014,50396,46540,3856,0.076514009,"Owensboro, KY Metro Area"
2014,30063,27285,2778,0.092405948,"Owosso, MI Micro Area"
2014,284527,269869,14658,0.051517079,"Oxnard-Thousand Oaks-Ventura, CA Metro Area"
2014,46214,41394,4820,0.104297399,"Paducah, KY-IL Micro Area"
2014,36664,26580,10084,0.275038185,"Palatka, FL Micro Area"
2014,272283,225226,47057,0.172823863,"Palm Bay-Melbourne-Titusville, FL Metro Area"
2014,109797,71161,38636,0.351885753,"Panama City, FL Metro Area"
2014,43301,38667,4634,0.107018314,"Parkersburg-Vienna, WV Metro Area"
2014,206220,171179,35041,0.169920473,"Pensacola-Ferry Pass-Brent, FL Metro Area"
2014,165392,149515,15877,0.095996179,"Peoria, IL Metro Area"
2014,2448985,2230807,218178,0.089089153,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
2014,1845898,1590240,255658,0.138500611,"Phoenix-Mesa-Scottsdale, AZ Metro Area"
2014,42570,35978,6592,0.154850834,"Pine Bluff, AR Metro Area"
2014,45235,37179,8056,0.178092185,"Pinehurst-Southern Pines, NC Micro Area"
2014,1105960,991951,114009,0.103086007,"Pittsburgh, PA Metro Area"
2014,68333,54706,13627,0.199420485,"Pittsfield, MA Metro Area"
2014,35939,31426,4513,0.125573889,"Plattsburgh, NY Micro Area"
2014,33369,30240,3129,0.093769666,"Pocatello, ID Metro Area"
2014,137647,107856,29791,0.216430434,"Ponce, PR Metro Area"
2014,35811,31361,4450,0.124263494,"Port Angeles, WA Micro Area"
2014,265977,215232,50745,0.190787173,"Portland-South Portland, ME Metro Area"
2014,946580,894801,51779,0.054701135,"Portland-Vancouver-Hillsboro, OR-WA Metro Area"
2014,216298,171289,45009,0.208087916,"Port St. Lucie, FL Metro Area"
2014,34095,30790,3305,0.096935034,"Portsmouth, OH Micro Area"
2014,69064,58061,11003,0.159315997,"Pottsville, PA Micro Area"
2014,112534,90584,21950,0.195052162,"Prescott, AZ Metro Area"
2014,693915,622555,71360,0.102836803,"Providence-Warwick, RI-MA Metro Area"
2014,161303,154567,6736,0.041759918,"Provo-Orem, UT Metro Area"
2014,70071,63385,6686,0.095417505,"Pueblo, CO Metro Area"
2014,101363,75234,26129,0.257776506,"Punta Gorda, FL Metro Area"
2014,34711,31347,3364,0.096914523,"Quincy, IL-MO Micro Area"
2014,82283,75876,6407,0.077865416,"Racine, WI Metro Area"
2014,499039,457547,41492,0.083143802,"Raleigh, NC Metro Area"
2014,62996,56274,6722,0.106705188,"Rapid City, SD Metro Area"
2014,164846,152908,11938,0.072419106,"Reading, PA Metro Area"
2014,77916,68542,9374,0.120309051,"Redding, CA Metro Area"
2014,189622,168863,20759,0.109475694,"Reno, NV Metro Area"
2014,31148,26937,4211,0.135193271,"Richmond, IN Micro Area"
2014,518539,474003,44536,0.085887465,"Richmond, VA Metro Area"
2014,43498,39682,3816,0.087728171,"Richmond-Berea, KY Micro Area"
2014,1528375,1317650,210725,0.137875194,"Riverside-San Bernardino-Ontario, CA Metro Area"
2014,145272,129528,15744,0.108376012,"Roanoke, VA Metro Area"
2014,36557,28010,8547,0.233799272,"Roanoke Rapids, NC Micro Area"
2014,89676,83812,5864,0.065390963,"Rochester, MN Metro Area"
2014,473694,428750,44944,0.094879817,"Rochester, NY Metro Area"
2014,145523,133136,12387,0.085120565,"Rockford, IL Metro Area"
2014,67063,58714,8349,0.124494878,"Rocky Mount, NC Metro Area"
2014,40423,36177,4246,0.10503921,"Rome, GA Metro Area"
2014,48933,43290,5643,0.115320949,"Roseburg, OR Micro Area"
2014,26692,23747,2945,0.110332684,"Roswell, NM Micro Area"
2014,35959,30488,5471,0.152145499,"Russellville, AR Micro Area"
2014,884989,797624,87365,0.098718741,"Sacramento--Roseville--Arden-Arcade, CA Metro Area"
2014,86792,78000,8792,0.101299659,"Saginaw, MI Metro Area"
2014,79387,72884,6503,0.081915175,"St. Cloud, MN Metro Area"
2014,62439,49468,12971,0.207738753,"St. George, UT Metro Area"
2014,53905,46526,7379,0.136888971,"St. Joseph, MO-KS Metro Area"
2014,1236725,1096200,140525,0.113626716,"St. Louis, MO-IL Metro Area"
2014,46674,42107,4567,0.097848909,"Salem, OH Micro Area"
2014,153049,141971,11078,0.072382048,"Salem, OR Metro Area"
2014,140143,123920,16223,0.115760331,"Salinas, CA Metro Area"
2014,237372,151227,86145,0.36291138,"Salisbury, MD-DE Metro Area"
2014,396858,376913,19945,0.050257271,"Salt Lake City, UT Metro Area"
2014,48584,43143,5441,0.111991602,"San Angelo, TX Metro Area"
2014,862036,786460,75576,0.087671513,"San Antonio-New Braunfels, TX Metro Area"
2014,1187693,1100858,86835,0.073112328,"San Diego-Carlsbad, CA Metro Area"
2014,37714,31492,6222,0.164978523,"Sandusky, OH Micro Area"
2014,1771685,1665925,105760,0.059694585,"San Francisco-Oakland-Hayward, CA Metro Area"
2014,68174,46975,21199,0.310954323,"San Germán, PR Metro Area"
2014,669279,639301,29978,0.044791485,"San Jose-Sunnyvale-Santa Clara, CA Metro Area"
2014,984688,789015,195673,0.198715735,"San Juan-Carolina-Caguas, PR Metro Area"
2014,119138,102645,16493,0.138436099,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area"
2014,105251,96127,9124,0.086688012,"Santa Cruz-Watsonville, CA Metro Area"
2014,71726,60565,11161,0.155606056,"Santa Fe, NM Metro Area"
2014,154414,142912,11502,0.074488065,"Santa Maria-Santa Barbara, CA Metro Area"
2014,207220,190875,16345,0.078877521,"Santa Rosa, CA Metro Area"
2014,156071,135708,20363,0.130472669,"Savannah, GA Metro Area"
2014,258192,220225,37967,0.147049483,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area"
2014,33198,29146,4052,0.122055546,"Searcy, AR Micro Area"
2014,1510981,1406259,104722,0.069307291,"Seattle-Tacoma-Bellevue, WA Metro Area"
2014,77342,55618,21724,0.280882315,"Sebastian-Vero Beach, FL Metro Area"
2014,54894,39288,15606,0.284293365,"Sebring, FL Metro Area"
2014,39125,32113,7012,0.179220447,"Seneca, SC Micro Area"
2014,56268,35072,21196,0.376697235,"Sevierville, TN Micro Area"
2014,29633,25733,3900,0.131610029,"Shawnee, OK Micro Area"
2014,50611,46504,4107,0.081148367,"Sheboygan, WI Metro Area"
2014,43263,37038,6225,0.143887386,"Shelby, NC Micro Area"
2014,54398,46621,7777,0.142964815,"Sherman-Denison, TX Metro Area"
2014,57407,33236,24171,0.421046214,"Show Low, AZ Micro Area"
2014,198597,167018,31579,0.159010458,"Shreveport-Bossier City, LA Metro Area"
2014,60506,47653,12853,0.212425214,"Sierra Vista-Douglas, AZ Metro Area"
2014,69002,64369,4633,0.067142981,"Sioux City, IA-NE-SD Metro Area"
2014,101462,94764,6698,0.066014863,"Sioux Falls, SD Metro Area"
2014,37961,29481,8480,0.223387161,"Somerset, PA Micro Area"
2014,141495,121857,19638,0.138789357,"South Bend-Mishawaka, IN-MI Metro Area"
2014,138533,121860,16673,0.120353995,"Spartanburg, SC Metro Area"
2014,233958,209867,24091,0.102971474,"Spokane-Spokane Valley, WA Metro Area"
2014,96311,88468,7843,0.081434104,"Springfield, IL Metro Area"
2014,254673,235074,19599,0.07695751,"Springfield, MA Metro Area"
2014,197091,179069,18022,0.091439995,"Springfield, MO Metro Area"
2014,61182,55199,5983,0.0977902,"Springfield, OH Metro Area"
2014,65105,57583,7522,0.115536441,"State College, PA Metro Area"
2014,29766,25844,3922,0.13176107,"Statesboro, GA Micro Area"
2014,54325,48754,5571,0.102549471,"Staunton-Waynesboro, VA Metro Area"
2014,30363,27360,3003,0.09890327,"Stevens Point, WI Micro Area"
2014,35208,29934,5274,0.149795501,"Stillwater, OK Micro Area"
2014,237547,221874,15673,0.065978522,"Stockton-Lodi, CA Metro Area"
2014,47021,39936,7085,0.150677357,"Sumter, SC Metro Area"
2014,44949,38712,6237,0.138757258,"Sunbury, PA Micro Area"
2014,289930,257052,32878,0.113399786,"Syracuse, NY Metro Area"
2014,43102,34375,8727,0.202473203,"Talladega-Sylacauga, AL Micro Area"
2014,163609,144333,19276,0.117817479,"Tallahassee, FL Metro Area"
2014,1375780,1149735,226045,0.164303159,"Tampa-St. Petersburg-Clearwater, FL Metro Area"
2014,73919,65313,8606,0.116424735,"Terre Haute, IN Metro Area"
2014,64576,54860,9716,0.150458375,"Texarkana, TX-AR Metro Area"
2014,64503,50209,14294,0.221602096,"The Villages, FL Metro Area"
2014,273328,242952,30376,0.111133876,"Toledo, OH Metro Area"
2014,104225,92799,11426,0.109628208,"Topeka, KS Metro Area"
2014,87413,73572,13841,0.158340293,"Torrington, CT Micro Area"
2014,81968,58898,23070,0.281451298,"Traverse City, MI Micro Area"
2014,144999,131564,13435,0.092655811,"Trenton, NJ Metro Area"
2014,53083,40186,12897,0.242959139,"Truckee-Grass Valley, CA Micro Area"
2014,448835,389737,59098,0.131669767,"Tucson, AZ Metro Area"
2014,45775,40421,5354,0.116963408,"Tullahoma-Manchester, TN Micro Area"
2014,421147,375790,45357,0.107698737,"Tulsa, OK Metro Area"
2014,58747,50641,8106,0.137981514,"Tupelo, MS Micro Area"
2014,104442,80582,23860,0.228452155,"Tuscaloosa, AL Metro Area"
2014,40577,37258,3319,0.081795106,"Twin Falls, ID Micro Area"
2014,88447,77469,10978,0.124119529,"Tyler, TX Metro Area"
2014,40719,33464,7255,0.178172352,"Ukiah, CA Micro Area"
2014,343031,309002,34029,0.099200947,"Urban Honolulu, HI Metro Area"
2014,137324,116231,21093,0.153600245,"Utica-Rome, NY Metro Area"
2014,58587,49067,9520,0.162493386,"Valdosta, GA Metro Area"
2014,154997,145313,9684,0.062478629,"Vallejo-Fairfield, CA Metro Area"
2014,39717,35523,4194,0.105597099,"Victoria, TX Metro Area"
2014,56363,50593,5770,0.102372124,"Vineland-Bridgeton, NJ Metro Area"
2014,708273,637189,71084,0.100362431,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
2014,145500,132742,12758,0.087683849,"Visalia-Porterville, CA Metro Area"
2014,105853,93166,12687,0.119854893,"Waco, TX Metro Area"
2014,25876,23296,2580,0.099706292,"Walla Walla, WA Metro Area"
2014,77387,67667,9720,0.125602491,"Warner Robins, GA Metro Area"
2014,37562,29741,7821,0.20821575,"Warsaw, IN Micro Area"
2014,2304073,2154147,149926,0.065069987,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
2014,72567,67957,4610,0.063527499,"Waterloo-Cedar Falls, IA Metro Area"
2014,35296,31607,3689,0.104516092,"Watertown-Fort Atkinson, WI Micro Area"
2014,58780,43516,15264,0.259680163,"Watertown-Fort Drum, NY Metro Area"
2014,58379,54739,3640,0.062351188,"Wausau, WI Metro Area"
2014,58343,51058,7285,0.124865022,"Weirton-Steubenville, WV-OH Metro Area"
2014,52473,41500,10973,0.20911707,"Wenatchee, WA Metro Area"
2014,69055,58775,10280,0.148866845,"Wheeling, WV-OH Metro Area"
2014,51709,39679,12030,0.232648088,"Whitewater-Elkhorn, WI Micro Area"
2014,270272,240230,30042,0.111154689,"Wichita, KS Metro Area"
2014,65310,54196,11114,0.170173021,"Wichita Falls, TX Metro Area"
2014,52639,45742,6897,0.131024526,"Williamsport, PA Metro Area"
2014,132764,110993,21771,0.163982706,"Wilmington, NC Metro Area"
2014,35662,32691,2971,0.083309966,"Wilson, NC Micro Area"
2014,58711,51140,7571,0.128953688,"Winchester, VA-WV Metro Area"
2014,290878,256999,33879,0.11647151,"Winston-Salem, NC Metro Area"
2014,34394,32383,2011,0.0584695,"Wisconsin Rapids-Marshfield, WI Micro Area"
2014,46011,42830,3181,0.069135641,"Wooster, OH Micro Area"
2014,378239,344496,33743,0.08921079,"Worcester, MA-CT Metro Area"
2014,86370,79700,6670,0.077225889,"Yakima, WA Metro Area"
2014,180662,169212,11450,0.063378021,"York-Hanover, PA Metro Area"
2014,258434,228797,29637,0.114679183,"Youngstown-Warren-Boardman, OH-PA Metro Area"
2014,62114,57366,4748,0.076440094,"Yuba City, CA Metro Area"
2014,89909,70593,19316,0.214839449,"Yuma, AZ Metro Area"
2014,37778,33921,3857,0.102096458,"Zanesville, OH Micro Area"
2015,35300,27430,7870,0.222946176,"Aberdeen, WA Micro Area"
2015,70595,59372,11223,0.158977265,"Abilene, TX Metro Area"
2015,43449,37016,6433,0.148058643,"Adrian, MI Micro Area"
2015,146720,109586,37134,0.253094329,"Aguadilla-Isabela, PR Metro Area"
2015,313518,282456,31062,0.099075651,"Akron, OH Metro Area"
2015,30925,23919,7006,0.2265481,"Alamogordo, NM Micro Area"
2015,66857,57597,9260,0.138504569,"Albany, GA Metro Area"
2015,49174,46315,2859,0.058140481,"Albany, OR Metro Area"
2015,398555,342766,55789,0.139978171,"Albany-Schenectady-Troy, NY Metro Area"
2015,40324,33972,6352,0.157524055,"Albertville, AL Micro Area"
2015,381558,342590,38968,0.102128641,"Albuquerque, NM Metro Area"
2015,66402,54406,11996,0.180657209,"Alexandria, LA Metro Area"
2015,345251,314985,30266,0.087663758,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
2015,56007,52830,3177,0.056725052,"Altoona, PA Metro Area"
2015,107954,95626,12328,0.114196788,"Amarillo, TX Metro Area"
2015,38558,37264,1294,0.033559832,"Ames, IA Metro Area"
2015,156279,135601,20678,0.132314642,"Anchorage, AK Metro Area"
2015,150083,138099,11984,0.07984915,"Ann Arbor, MI Metro Area"
2015,53323,44323,9000,0.168782702,"Anniston-Oxford-Jacksonville, AL Metro Area"
2015,95890,90489,5401,0.056324956,"Appleton, WI Metro Area"
2015,83366,66729,16637,0.19956577,"Arecibo, PR Metro Area"
2015,218917,184983,33934,0.155008519,"Asheville, NC Metro Area"
2015,45817,37333,8484,0.185171443,"Ashtabula, OH Micro Area"
2015,26210,22757,3453,0.131743609,"Athens, OH Micro Area"
2015,40114,29103,11011,0.274492696,"Athens, TX Micro Area"
2015,84691,76704,7987,0.094307542,"Athens-Clarke County, GA Metro Area"
2015,2240042,2028705,211337,0.094345106,"Atlanta-Sandy Springs-Roswell, GA Metro Area"
2015,127879,101813,26066,0.203833311,"Atlantic City-Hammonton, NJ Metro Area"
2015,36463,31368,5095,0.139730686,"Auburn, NY Micro Area"
2015,66385,58191,8194,0.123431498,"Auburn-Opelika, AL Metro Area"
2015,250529,210854,39675,0.1583649,"Augusta-Richmond County, GA-SC Metro Area"
2015,61683,51121,10562,0.171230323,"Augusta-Waterville, ME Micro Area"
2015,784417,723914,60503,0.077131169,"Austin-Round Rock, TX Metro Area"
2015,293589,263273,30316,0.10326,"Bakersfield, CA Metro Area"
2015,1155452,1037443,118009,0.102132326,"Baltimore-Columbia-Towson, MD Metro Area"
2015,74332,59099,15233,0.204931927,"Bangor, ME Metro Area"
2015,162116,97451,64665,0.398881048,"Barnstable Town, MA Metro Area"
2015,345319,300535,44784,0.129688781,"Baton Rouge, LA Metro Area"
2015,60608,53076,7532,0.124274023,"Battle Creek, MI Metro Area"
2015,47964,42799,5165,0.10768493,"Bay City, MI Metro Area"
2015,175086,153283,21803,0.124527375,"Beaumont-Port Arthur, TX Metro Area"
2015,37401,34805,2596,0.069409909,"Beaver Dam, WI Micro Area"
2015,57522,49070,8452,0.146935086,"Beckley, WV Metro Area"
2015,93263,80023,13240,0.141964123,"Bellingham, WA Metro Area"
2015,83886,69424,14462,0.172400639,"Bend-Redmond, OR Metro Area"
2015,74707,68021,6686,0.089496299,"Billings, MT Metro Area"
2015,111816,97883,13933,0.124606496,"Binghamton, NY Metro Area"
2015,510137,441762,68375,0.134032623,"Birmingham-Hoover, AL Metro Area"
2015,58103,55092,3011,0.051821765,"Bismarck, ND Metro Area"
2015,79371,69396,9975,0.125675625,"Blacksburg-Christiansburg-Radford, VA Metro Area"
2015,78827,72767,6060,0.076877212,"Bloomington, IL Metro Area"
2015,70027,62702,7325,0.10460251,"Bloomington, IN Metro Area"
2015,37647,33140,4507,0.119717375,"Bloomsburg-Berwick, PA Metro Area"
2015,50434,41838,8596,0.170440576,"Bluefield, WV-VA Micro Area"
2015,260644,245109,15535,0.05960237,"Boise City, ID Metro Area"
2015,1917372,1782655,134717,0.070261274,"Boston-Cambridge-Newton, MA-NH Metro Area"
2015,132448,124615,7833,0.059140191,"Boulder, CO Metro Area"
2015,71676,62500,9176,0.128020537,"Bowling Green, KY Metro Area"
2015,45969,40692,5277,0.114794753,"Bozeman, MT Micro Area"
2015,66530,39747,26783,0.402570269,"Brainerd, MN Micro Area"
2015,50766,34749,16017,0.315506441,"Branson, MO Micro Area"
2015,109684,98490,11194,0.102056818,"Bremerton-Silverdale, WA Metro Area"
2015,366129,333528,32601,0.089042387,"Bridgeport-Stamford-Norwalk, CT Metro Area"
2015,147515,122468,25047,0.169792902,"Brownsville-Harlingen, TX Metro Area"
2015,57780,46647,11133,0.192679128,"Brunswick, GA Metro Area"
2015,520994,467992,53002,0.101732458,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area"
2015,68485,63093,5392,0.078732569,"Burlington, NC Metro Area"
2015,95152,85553,9599,0.100880696,"Burlington-South Burlington, VT Metro Area"
2015,43632,39029,4603,0.105495966,"California-Lexington Park, MD Metro Area"
2015,179323,162868,16455,0.091761793,"Canton-Massillon, OH Metro Area"
2015,379060,263694,115366,0.304347597,"Cape Coral-Fort Myers, FL Metro Area"
2015,42494,35273,7221,0.169929872,"Cape Girardeau, MO-IL Metro Area"
2015,59565,48012,11553,0.193956182,"Carbondale-Marion, IL Metro Area"
2015,23448,22687,761,0.032454794,"Carson City, NV Metro Area"
2015,36077,32564,3513,0.097375059,"Casper, WY Metro Area"
2015,115304,107586,7718,0.066936099,"Cedar Rapids, IA Metro Area"
2015,34150,29078,5072,0.14852123,"Centralia, WA Micro Area"
2015,64316,59486,4830,0.075097954,"Chambersburg-Waynesboro, PA Metro Area"
2015,104370,92268,12102,0.11595286,"Champaign-Urbana, IL Metro Area"
2015,108087,94533,13554,0.125398984,"Charleston, WV Metro Area"
2015,28046,25262,2784,0.099265492,"Charleston-Mattoon, IL Micro Area"
2015,318493,273722,44771,0.140571378,"Charleston-North Charleston, SC Metro Area"
2015,989593,905696,83897,0.084779298,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
2015,101909,87949,13960,0.136984957,"Charlottesville, VA Metro Area"
2015,239343,209340,30003,0.125355661,"Chattanooga, TN-GA Metro Area"
2015,41960,37740,4220,0.100571973,"Cheyenne, WY Metro Area"
2015,3812007,3470993,341014,0.089457863,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area"
2015,98040,85289,12751,0.13005916,"Chico, CA Metro Area"
2015,31750,28324,3426,0.107905512,"Chillicothe, OH Micro Area"
2015,922355,832607,89748,0.097303099,"Cincinnati, OH-KY-IN Metro Area"
2015,123255,89204,34051,0.276264655,"Claremont-Lebanon, NH-VT Micro Area"
2015,42399,35855,6544,0.154343263,"Clarksburg, WV Micro Area"
2015,115550,101265,14285,0.123626136,"Clarksville, TN-KY Metro Area"
2015,35697,26335,9362,0.262262935,"Clearlake, CA Micro Area"
2015,51038,46389,4649,0.091088993,"Cleveland, TN Metro Area"
2015,957518,849475,108043,0.112836521,"Cleveland-Elyria, OH Metro Area"
2015,67022,58675,8347,0.124541195,"Coeur d'Alene, ID Metro Area"
2015,102323,90526,11797,0.115291772,"College Station-Bryan, TX Metro Area"
2015,281288,261435,19853,0.070578908,"Colorado Springs, CO Metro Area"
2015,74446,69152,5294,0.071111947,"Columbia, MO Metro Area"
2015,346611,302634,43977,0.126877104,"Columbia, SC Metro Area"
2015,131629,112983,18646,0.141655714,"Columbus, GA-AL Metro Area"
2015,33735,31131,2604,0.077189862,"Columbus, IN Metro Area"
2015,845563,772304,73259,0.086639316,"Columbus, OH Metro Area"
2015,63831,55235,8596,0.134668108,"Concord, NH Micro Area"
2015,49362,43626,5736,0.116202747,"Cookeville, TN Micro Area"
2015,30481,26364,4117,0.135067747,"Coos Bay, OR Micro Area"
2015,48774,39517,9257,0.189793743,"Corning, NY Micro Area"
2015,190036,161634,28402,0.149455893,"Corpus Christi, TX Metro Area"
2015,37695,35062,2633,0.069850113,"Corvallis, OR Metro Area"
2015,144261,102729,41532,0.287894857,"Crestview-Fort Walton Beach-Destin, FL Metro Area"
2015,37180,30798,6382,0.171651425,"Cullman, AL Micro Area"
2015,46250,39120,7130,0.154162162,"Cumberland, MD-WV Metro Area"
2015,2685922,2479995,205927,0.076669017,"Dallas-Fort Worth-Arlington, TX Metro Area"
2015,55375,48631,6744,0.12178781,"Dalton, GA Metro Area"
2015,35941,30927,5014,0.139506413,"Danville, IL Metro Area"
2015,53713,45918,7795,0.145123155,"Danville, VA Micro Area"
2015,108580,72269,36311,0.33441702,"Daphne-Fairhope-Foley, AL Metro Area"
2015,168737,155753,12984,0.07694815,"Davenport-Moline-Rock Island, IA-IL Metro Area"
2015,367957,330430,37527,0.10198746,"Dayton, OH Metro Area"
2015,66748,60697,6051,0.090654402,"Decatur, AL Metro Area"
2015,50307,44429,5878,0.116842587,"Decatur, IL Metro Area"
2015,307028,248938,58090,0.189200985,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area"
2015,1132728,1075919,56809,0.050152376,"Denver-Aurora-Lakewood, CO Metro Area"
2015,258084,242022,16062,0.062235551,"Des Moines-West Des Moines, IA Metro Area"
2015,1895784,1674251,221533,0.116855612,"Detroit-Warren-Dearborn, MI Metro Area"
2015,68310,55973,12337,0.180603133,"Dothan, AL Metro Area"
2015,68693,62477,6216,0.09048957,"Dover, DE Metro Area"
2015,38593,30929,7664,0.198585236,"DuBois, PA Micro Area"
